,name,skin_tone,gender,age,cluster
6789,train/TRAIN2364.png,monk_2,female,0_17,8
6793,train/TRAIN2369.png,monk_3,female,18_30,2
6794,train/TRAIN2370.png,monk_4,female,0_17,1
6797,train/TRAIN2373.png,monk_1,female,0_17,2
6798,train/TRAIN2375.png,monk_9,female,31_60,2
6801,train/TRAIN2379.png,monk_3,female,31_60,0
6803,train/TRAIN2381.png,monk_2,female,18_30,1
6805,train/TRAIN2384.png,monk_9,female,18_30,8
6806,train/TRAIN2386.png,monk_4,female,18_30,9
6812,train/TRAIN2394.png,monk_4,female,31_60,2
6813,train/TRAIN2395.png,monk_2,female,18_30,2
6815,train/TRAIN2399.png,monk_1,female,18_30,8
6823,train/TRAIN2409.png,monk_5,female,18_30,8
6824,train/TRAIN2410.png,monk_7,female,18_30,2
6826,train/TRAIN2413.png,monk_5,female,18_30,8
6827,train/TRAIN2414.png,monk_4,female,18_30,8
6828,train/TRAIN2415.png,monk_5,female,18_30,9
6829,train/TRAIN2416.png,monk_5,female,31_60,8
6834,train/TRAIN2423.png,monk_2,female,18_30,1
6835,train/TRAIN2424.png,monk_5,female,31_60,9
6837,train/TRAIN2426.png,monk_1,female,31_60,2
6838,train/TRAIN2429.png,monk_8,female,31_60,8
6839,train/TRAIN2432.png,monk_5,female,31_60,8
6840,train/TRAIN2434.png,monk_4,female,18_30,8
6841,train/TRAIN2435.png,monk_6,female,18_30,1
6842,train/TRAIN2436.png,monk_6,female,18_30,1
6843,train/TRAIN2438.png,monk_4,female,31_60,9
6845,train/TRAIN2440.png,monk_5,female,31_60,9
6846,train/TRAIN2441.png,monk_4,female,18_30,1
6850,train/TRAIN2446.png,monk_4,female,18_30,8
6852,train/TRAIN2449.png,monk_3,female,18_30,1
6854,train/TRAIN2451.png,monk_2,female,18_30,1
6859,train/TRAIN2456.png,monk_4,female,0_17,1
6864,train/TRAIN2463.png,monk_6,female,18_30,3
6867,train/TRAIN2467.png,monk_7,female,31_60,3
6868,train/TRAIN2468.png,monk_2,female,18_30,2
6876,train/TRAIN2476.png,monk_4,female,31_60,8
6877,train/TRAIN2477.png,monk_4,female,18_30,8
6880,train/TRAIN2480.png,monk_4,female,31_60,2
6881,train/TRAIN2481.png,monk_3,female,0_17,2
6883,train/TRAIN2484.png,monk_6,female,31_60,2
6885,train/TRAIN2486.png,monk_7,female,0_17,2
6888,train/TRAIN2490.png,monk_7,female,0_17,8
6894,train/TRAIN2500.png,monk_4,female,18_30,2
6896,train/TRAIN2505.png,monk_5,female,31_60,1
6897,train/TRAIN2506.png,monk_1,female,18_30,1
6901,train/TRAIN2513.png,monk_2,female,18_30,1
6906,train/TRAIN2521.png,monk_5,female,31_60,2
6908,train/TRAIN2523.png,monk_1,female,0_17,7
6909,train/TRAIN2525.png,monk_3,female,18_30,5
6910,train/TRAIN2526.png,monk_4,female,18_30,9
6915,train/TRAIN2532.png,monk_3,female,31_60,1
6917,train/TRAIN2535.png,monk_3,female,31_60,1
6919,train/TRAIN2537.png,monk_4,female,18_30,8
6923,train/TRAIN2545.png,monk_8,female,18_30,1
6926,train/TRAIN2552.png,monk_2,female,18_30,8
6928,train/TRAIN2556.png,monk_3,female,31_60,1
6932,train/TRAIN2561.png,monk_2,female,18_30,1
6933,train/TRAIN2562.png,monk_3,female,31_60,1
6936,train/TRAIN2565.png,monk_5,female,61_100,1
6937,train/TRAIN2566.png,monk_8,female,61_100,1
6938,train/TRAIN2569.png,monk_4,female,18_30,2
6939,train/TRAIN2570.png,monk_8,female,18_30,9
6940,train/TRAIN2572.png,monk_7,female,18_30,8
6944,train/TRAIN2578.png,monk_4,female,18_30,1
6945,train/TRAIN2579.png,monk_7,female,18_30,2
6946,train/TRAIN2580.png,monk_5,female,18_30,8
6947,train/TRAIN2581.png,monk_5,female,18_30,8
6949,train/TRAIN2583.png,monk_1,female,0_17,1
6950,train/TRAIN2584.png,monk_5,female,18_30,8
6953,train/TRAIN2587.png,monk_5,female,0_17,1
6957,train/TRAIN2591.png,monk_3,female,18_30,1
6962,train/TRAIN2597.png,monk_2,female,18_30,2
6963,train/TRAIN2598.png,monk_4,female,31_60,1
6965,train/TRAIN2600.png,monk_5,female,0_17,7
6966,train/TRAIN2601.png,monk_3,female,0_17,1
6967,train/TRAIN2602.png,monk_1,female,18_30,1
6968,train/TRAIN2605.png,monk_2,female,0_17,1
6969,train/TRAIN2607.png,monk_2,female,18_30,8
6972,train/TRAIN2610.png,monk_6,female,31_60,1
6979,train/TRAIN2618.png,monk_8,female,18_30,1
6983,train/TRAIN2622.png,monk_2,female,18_30,8
6984,train/TRAIN2623.png,monk_6,female,18_30,2
6990,train/TRAIN2630.png,monk_2,female,18_30,1
6996,train/TRAIN2640.png,monk_2,female,0_17,2
6997,train/TRAIN2642.png,monk_1,female,18_30,1
6998,train/TRAIN2644.png,monk_3,female,31_60,1
6999,train/TRAIN2647.png,monk_3,female,18_30,8
7004,train/TRAIN2652.png,monk_3,female,18_30,8
7006,train/TRAIN2657.png,monk_6,female,18_30,2
7007,train/TRAIN2658.png,monk_5,female,18_30,2
7008,train/TRAIN2659.png,monk_6,female,31_60,2
7009,train/TRAIN2660.png,monk_3,female,0_17,6
7010,train/TRAIN2662.png,monk_5,female,61_100,1
7012,train/TRAIN2666.png,monk_4,female,18_30,1
7013,train/TRAIN2667.png,monk_5,female,18_30,2
7014,train/TRAIN2668.png,monk_8,female,31_60,1
7015,train/TRAIN2669.png,monk_4,female,31_60,1
7021,train/TRAIN2679.png,monk_9,female,18_30,2
7023,train/TRAIN2682.png,monk_2,female,18_30,2
7026,train/TRAIN2686.png,monk_4,female,18_30,1
7027,train/TRAIN2687.png,monk_4,female,0_17,8
7029,train/TRAIN2689.png,monk_3,female,31_60,8
7032,train/TRAIN2693.png,monk_2,female,18_30,1
7033,train/TRAIN2696.png,monk_6,female,31_60,1
7034,train/TRAIN2697.png,monk_3,female,0_17,7
7036,train/TRAIN2699.png,monk_4,female,31_60,1
7038,train/TRAIN2702.png,monk_5,female,31_60,1
7041,train/TRAIN2705.png,monk_4,female,18_30,8
7042,train/TRAIN2707.png,monk_2,female,18_30,1
7045,train/TRAIN2710.png,monk_3,female,31_60,0
7050,train/TRAIN2716.png,monk_5,female,18_30,8
7052,train/TRAIN2722.png,monk_7,female,18_30,1
7053,train/TRAIN2725.png,monk_4,female,18_30,1
7055,train/TRAIN2728.png,monk_6,female,18_30,1
7059,train/TRAIN2737.png,monk_3,female,18_30,8
7063,train/TRAIN2744.png,monk_4,female,18_30,1
7067,train/TRAIN2749.png,monk_4,female,18_30,3
7072,train/TRAIN2757.png,monk_10,female,0_17,1
7073,train/TRAIN2758.png,monk_3,female,0_17,1
7077,train/TRAIN2764.png,monk_4,female,18_30,1
7081,train/TRAIN2770.png,monk_4,female,31_60,2
7084,train/TRAIN2773.png,monk_1,female,18_30,3
7085,train/TRAIN2774.png,monk_4,female,18_30,8
7086,train/TRAIN2775.png,monk_4,female,18_30,9
7088,train/TRAIN2778.png,monk_4,female,18_30,1
7089,train/TRAIN2783.png,monk_4,female,0_17,1
7092,train/TRAIN2787.png,monk_2,female,0_17,7
7094,train/TRAIN2789.png,monk_4,female,31_60,8
7096,train/TRAIN2792.png,monk_1,female,0_17,8
7097,train/TRAIN2794.png,monk_3,female,18_30,8
7098,train/TRAIN2795.png,monk_4,female,18_30,8
7099,train/TRAIN2796.png,monk_7,female,31_60,2
7101,train/TRAIN2799.png,monk_1,female,18_30,8
7102,train/TRAIN2800.png,monk_6,female,18_30,8
7103,train/TRAIN2801.png,monk_1,female,31_60,1
7105,train/TRAIN2803.png,monk_7,female,31_60,6
7107,train/TRAIN2805.png,monk_3,female,18_30,1
7110,train/TRAIN2809.png,monk_4,female,18_30,8
7111,train/TRAIN2810.png,monk_5,female,18_30,1
7116,train/TRAIN2821.png,monk_8,female,18_30,1
7117,train/TRAIN2822.png,monk_4,female,18_30,1
7120,train/TRAIN2827.png,monk_5,female,31_60,8
7121,train/TRAIN2829.png,monk_3,female,18_30,1
7122,train/TRAIN2830.png,monk_5,female,31_60,2
7123,train/TRAIN2831.png,monk_2,female,18_30,9
7124,train/TRAIN2834.png,monk_4,female,18_30,8
7125,train/TRAIN2835.png,monk_4,female,0_17,1
7127,train/TRAIN2837.png,monk_3,female,18_30,1
7130,train/TRAIN2841.png,monk_6,female,31_60,2
7131,train/TRAIN2843.png,monk_5,female,31_60,3
7132,train/TRAIN2845.png,monk_4,female,18_30,1
7137,train/TRAIN2850.png,monk_4,female,18_30,2
7138,train/TRAIN2851.png,monk_4,female,0_17,1
7142,train/TRAIN2857.png,monk_8,female,18_30,1
7145,train/TRAIN2860.png,monk_4,female,18_30,2
7149,train/TRAIN2865.png,monk_2,female,18_30,1
7151,train/TRAIN2867.png,monk_5,female,18_30,1
7152,train/TRAIN2868.png,monk_2,female,0_17,2
7159,train/TRAIN2877.png,monk_4,female,31_60,2
7162,train/TRAIN2881.png,monk_2,female,18_30,8
7164,train/TRAIN2883.png,monk_4,female,18_30,8
7166,train/TRAIN2886.png,monk_4,female,18_30,2
7167,train/TRAIN2887.png,monk_6,female,18_30,1
7168,train/TRAIN2888.png,monk_4,female,18_30,2
7171,train/TRAIN2893.png,monk_2,female,18_30,1
7175,train/TRAIN2900.png,monk_2,female,31_60,2
7177,train/TRAIN2902.png,monk_6,female,61_100,2
7178,train/TRAIN2905.png,monk_2,female,18_30,1
7180,train/TRAIN2908.png,monk_5,female,18_30,2
7186,train/TRAIN2917.png,monk_2,female,18_30,1
7188,train/TRAIN2921.png,monk_4,female,18_30,1
7195,train/TRAIN2933.png,monk_3,female,31_60,1
7197,train/TRAIN2939.png,monk_4,female,18_30,8
7198,train/TRAIN2941.png,monk_3,female,18_30,8
7199,train/TRAIN2942.png,monk_4,female,18_30,1
7201,train/TRAIN2945.png,monk_5,female,18_30,8
7204,train/TRAIN2949.png,monk_2,female,31_60,8
7207,train/TRAIN2953.png,monk_4,female,31_60,8
7212,train/TRAIN2959.png,monk_4,female,18_30,1
7215,train/TRAIN2962.png,monk_2,female,31_60,1
7218,train/TRAIN2965.png,monk_8,female,18_30,0
7219,train/TRAIN2966.png,monk_3,female,18_30,2
7223,train/TRAIN2971.png,monk_4,female,18_30,1
7224,train/TRAIN2972.png,monk_6,female,18_30,3
7229,train/TRAIN2977.png,monk_7,female,0_17,1
7237,train/TRAIN2985.png,monk_2,female,0_17,8
7239,train/TRAIN2988.png,monk_5,female,18_30,1
7241,train/TRAIN2990.png,monk_1,female,18_30,8
7245,train/TRAIN2994.png,monk_9,female,31_60,1
7248,train/TRAIN2997.png,monk_2,female,0_17,1
7251,train/TRAIN3001.png,monk_4,female,18_30,1
7257,train/TRAIN3008.png,monk_3,female,18_30,1
7263,train/TRAIN3018.png,monk_2,female,31_60,2
7264,train/TRAIN3019.png,monk_1,female,18_30,2
7266,train/TRAIN3022.png,monk_2,female,18_30,1
7267,train/TRAIN3023.png,monk_2,female,18_30,2
7282,train/TRAIN3044.png,monk_3,female,18_30,1
7284,train/TRAIN3046.png,monk_2,female,31_60,1
7285,train/TRAIN3047.png,monk_9,female,18_30,9
7287,train/TRAIN3050.png,monk_3,female,18_30,1
7289,train/TRAIN3054.png,monk_2,female,18_30,2
7290,train/TRAIN3055.png,monk_7,female,61_100,2
7292,train/TRAIN3057.png,monk_4,female,18_30,1
7293,train/TRAIN3058.png,monk_5,female,18_30,1
7297,train/TRAIN3062.png,monk_6,female,18_30,8
7299,train/TRAIN3064.png,monk_3,female,31_60,1
7302,train/TRAIN3069.png,monk_4,female,31_60,8
7306,train/TRAIN3074.png,monk_3,female,18_30,8
7307,train/TRAIN3076.png,monk_3,female,0_17,8
7308,train/TRAIN3077.png,monk_2,female,31_60,1
7310,train/TRAIN3080.png,monk_3,female,31_60,2
7313,train/TRAIN3084.png,monk_2,female,18_30,2
7314,train/TRAIN3085.png,monk_3,female,0_17,1
7316,train/TRAIN3087.png,monk_4,female,18_30,8
7318,train/TRAIN3089.png,monk_2,female,31_60,8
7321,train/TRAIN3095.png,monk_9,female,18_30,1
7322,train/TRAIN3096.png,monk_7,female,18_30,1
7327,train/TRAIN3102.png,monk_9,female,0_17,2
7328,train/TRAIN3103.png,monk_9,female,18_30,1
7332,train/TRAIN3109.png,monk_6,female,61_100,2
7334,train/TRAIN3112.png,monk_4,female,0_17,7
7335,train/TRAIN3113.png,monk_7,female,61_100,1
7336,train/TRAIN3114.png,monk_6,female,61_100,1
7342,train/TRAIN3122.png,monk_1,female,0_17,2
7346,train/TRAIN3127.png,monk_2,female,31_60,2
7352,train/TRAIN3134.png,monk_3,female,31_60,2
7353,train/TRAIN3137.png,monk_1,female,18_30,2
7357,train/TRAIN3142.png,monk_5,female,18_30,8
7360,train/TRAIN3145.png,monk_7,female,18_30,5
7364,train/TRAIN3149.png,monk_5,female,31_60,2
7365,train/TRAIN3150.png,monk_6,female,31_60,1
7366,train/TRAIN3151.png,monk_7,female,18_30,1
7368,train/TRAIN3153.png,monk_6,female,18_30,1
7370,train/TRAIN3159.png,monk_1,female,18_30,1
7372,train/TRAIN3161.png,monk_7,female,31_60,1
7373,train/TRAIN3162.png,monk_4,female,0_17,1
7374,train/TRAIN3163.png,monk_3,female,18_30,1
7375,train/TRAIN3166.png,monk_5,female,18_30,8
7376,train/TRAIN3167.png,monk_4,female,18_30,3
7377,train/TRAIN3168.png,monk_3,female,31_60,8
7380,train/TRAIN3171.png,monk_3,female,18_30,8
7385,train/TRAIN3182.png,monk_9,female,0_17,2
7386,train/TRAIN3183.png,monk_2,female,0_17,1
7387,train/TRAIN3184.png,monk_3,female,31_60,1
7388,train/TRAIN3185.png,monk_3,female,0_17,1
7394,train/TRAIN3196.png,monk_3,female,18_30,1
7395,train/TRAIN3198.png,monk_7,female,31_60,1
7396,train/TRAIN3199.png,monk_4,female,31_60,1
7397,train/TRAIN3200.png,monk_3,female,18_30,1
7402,train/TRAIN3209.png,monk_1,female,18_30,8
7404,train/TRAIN3217.png,monk_4,female,18_30,8
7405,train/TRAIN3218.png,monk_2,female,18_30,1
7407,train/TRAIN3220.png,monk_5,female,18_30,1
7408,train/TRAIN3221.png,monk_7,female,18_30,2
7412,train/TRAIN3227.png,monk_4,female,18_30,8
7415,train/TRAIN3232.png,monk_5,female,18_30,2
7418,train/TRAIN3235.png,monk_4,female,18_30,1
7419,train/TRAIN3237.png,monk_4,female,0_17,8
7423,train/TRAIN3243.png,monk_3,female,0_17,8
7425,train/TRAIN3246.png,monk_4,female,31_60,6
7427,train/TRAIN3248.png,monk_4,female,18_30,1
7429,train/TRAIN3250.png,monk_4,female,18_30,1
7431,train/TRAIN3252.png,monk_4,female,18_30,9
7432,train/TRAIN3253.png,monk_2,female,61_100,1
7434,train/TRAIN3258.png,monk_3,female,31_60,1
7435,train/TRAIN3260.png,monk_3,female,0_17,1
7436,train/TRAIN3261.png,monk_7,female,18_30,1
7437,train/TRAIN3262.png,monk_4,female,18_30,1
7442,train/TRAIN3270.png,monk_3,female,31_60,1
7447,train/TRAIN3278.png,monk_2,female,18_30,1
7449,train/TRAIN3280.png,monk_4,female,18_30,8
7451,train/TRAIN3283.png,monk_6,female,18_30,8
7455,train/TRAIN3289.png,monk_6,female,61_100,1
7460,train/TRAIN3296.png,monk_3,female,0_17,1
7462,train/TRAIN3298.png,monk_3,female,18_30,1
7471,train/TRAIN3319.png,monk_4,female,18_30,1
7472,train/TRAIN3320.png,monk_3,female,0_17,2
7473,train/TRAIN3322.png,monk_2,female,18_30,8
7477,train/TRAIN3326.png,monk_7,female,31_60,1
7480,train/TRAIN3331.png,monk_3,female,18_30,8
7481,train/TRAIN3333.png,monk_4,female,0_17,2
7484,train/TRAIN3336.png,monk_7,female,31_60,1
7485,train/TRAIN3337.png,monk_4,female,18_30,8
7486,train/TRAIN3339.png,monk_9,female,31_60,0
7488,train/TRAIN3346.png,monk_7,female,0_17,1
7489,train/TRAIN3348.png,monk_5,female,0_17,1
7491,train/TRAIN3350.png,monk_6,female,18_30,2
7498,train/TRAIN3357.png,monk_8,female,18_30,0
7499,train/TRAIN3358.png,monk_4,female,18_30,9
7500,train/TRAIN3359.png,monk_2,female,0_17,8
7501,train/TRAIN3360.png,monk_5,female,18_30,2
7502,train/TRAIN3361.png,monk_8,female,18_30,1
7503,train/TRAIN3362.png,monk_3,female,18_30,1
7504,train/TRAIN3364.png,monk_4,female,18_30,1
7506,train/TRAIN3367.png,monk_3,female,0_17,9
7512,train/TRAIN3377.png,monk_3,female,18_30,9
7516,train/TRAIN3381.png,monk_3,female,0_17,2
7517,train/TRAIN3382.png,monk_4,female,18_30,2
7518,train/TRAIN3384.png,monk_1,female,18_30,8
7521,train/TRAIN3388.png,monk_5,female,18_30,8
7523,train/TRAIN3392.png,monk_3,female,18_30,1
7525,train/TRAIN3398.png,monk_2,female,18_30,8
7528,train/TRAIN3401.png,monk_2,female,18_30,1
7532,train/TRAIN3409.png,monk_4,female,18_30,1
7533,train/TRAIN3410.png,monk_5,female,31_60,2
7537,train/TRAIN3414.png,monk_7,female,0_17,7
7538,train/TRAIN3416.png,monk_3,female,18_30,9
7551,train/TRAIN3435.png,monk_4,female,18_30,1
7553,train/TRAIN3438.png,monk_6,female,18_30,2
7556,train/TRAIN3442.png,monk_3,female,18_30,1
7557,train/TRAIN3443.png,monk_5,female,18_30,1
7565,train/TRAIN3454.png,monk_3,female,31_60,1
7569,train/TRAIN3459.png,monk_1,female,18_30,2
7579,train/TRAIN3471.png,monk_2,female,18_30,8
7582,train/TRAIN3475.png,monk_2,female,18_30,9
7584,train/TRAIN3479.png,monk_1,female,18_30,8
7585,train/TRAIN3480.png,monk_3,female,18_30,9
7586,train/TRAIN3481.png,monk_4,female,18_30,1
7588,train/TRAIN3483.png,monk_3,female,18_30,8
7589,train/TRAIN3484.png,monk_3,female,18_30,1
7595,train/TRAIN3491.png,monk_2,female,18_30,2
7597,train/TRAIN3494.png,monk_5,female,18_30,1
7600,train/TRAIN3498.png,monk_3,female,0_17,1
7602,train/TRAIN3500.png,monk_4,female,18_30,1
7604,train/TRAIN3502.png,monk_5,female,18_30,1
7605,train/TRAIN3504.png,monk_3,female,31_60,1
7606,train/TRAIN3505.png,monk_2,female,0_17,8
7613,train/TRAIN3512.png,monk_1,female,31_60,2
7614,train/TRAIN3513.png,monk_4,female,18_30,1
7615,train/TRAIN3514.png,monk_3,female,31_60,8
7616,train/TRAIN3515.png,monk_3,female,0_17,1
7620,train/TRAIN3521.png,monk_4,female,18_30,8
7624,train/TRAIN3525.png,monk_5,female,18_30,3
7630,train/TRAIN3533.png,monk_3,female,18_30,1
7631,train/TRAIN3536.png,monk_5,female,18_30,8
7633,train/TRAIN3538.png,monk_4,female,18_30,1
7634,train/TRAIN3539.png,monk_2,female,18_30,1
7636,train/TRAIN3542.png,monk_3,female,18_30,8
7638,train/TRAIN3545.png,monk_5,female,18_30,1
7639,train/TRAIN3546.png,monk_7,female,0_17,2
7643,train/TRAIN3551.png,monk_5,female,31_60,6
7644,train/TRAIN3554.png,monk_7,female,0_17,2
7645,train/TRAIN3555.png,monk_2,female,0_17,2
7650,train/TRAIN3565.png,monk_4,female,18_30,2
7651,train/TRAIN3566.png,monk_6,female,18_30,1
7654,train/TRAIN3571.png,monk_4,female,18_30,1
7658,train/TRAIN3575.png,monk_2,female,31_60,9
7662,train/TRAIN3582.png,monk_5,female,18_30,1
7665,train/TRAIN3587.png,monk_1,female,18_30,1
7666,train/TRAIN3589.png,monk_3,female,18_30,1
7667,train/TRAIN3590.png,monk_5,female,18_30,9
7677,train/TRAIN3604.png,monk_2,female,0_17,8
7678,train/TRAIN3605.png,monk_2,female,18_30,8
7679,train/TRAIN3606.png,monk_3,female,18_30,8
7680,train/TRAIN3607.png,monk_5,female,18_30,2
7683,train/TRAIN3611.png,monk_3,female,18_30,2
7684,train/TRAIN3612.png,monk_4,female,18_30,9
7690,train/TRAIN3618.png,monk_9,female,18_30,2
7691,train/TRAIN3619.png,monk_5,female,18_30,8
7694,train/TRAIN3622.png,monk_4,female,18_30,8
7695,train/TRAIN3624.png,monk_3,female,18_30,1
7696,train/TRAIN3625.png,monk_3,female,18_30,8
7697,train/TRAIN3626.png,monk_1,female,31_60,8
7699,train/TRAIN3628.png,monk_5,female,0_17,8
7701,train/TRAIN3630.png,monk_4,female,18_30,2
7703,train/TRAIN3634.png,monk_5,female,31_60,1
7705,train/TRAIN3637.png,monk_3,female,31_60,1
7707,train/TRAIN3639.png,monk_1,female,31_60,1
7708,train/TRAIN3641.png,monk_4,female,0_17,7
7709,train/TRAIN3642.png,monk_1,female,0_17,2
7714,train/TRAIN3648.png,monk_8,female,0_17,6
7719,train/TRAIN3653.png,monk_10,female,31_60,2
7720,train/TRAIN3655.png,monk_6,female,31_60,2
7722,train/TRAIN3657.png,monk_3,female,31_60,8
7724,train/TRAIN3659.png,monk_3,female,18_30,1
7726,train/TRAIN3663.png,monk_2,female,31_60,8
7728,train/TRAIN3666.png,monk_3,female,18_30,8
7729,train/TRAIN3667.png,monk_3,female,18_30,1
7732,train/TRAIN3670.png,monk_6,female,18_30,1
7736,train/TRAIN3677.png,monk_8,female,18_30,6
7740,train/TRAIN3682.png,monk_2,female,18_30,8
7744,train/TRAIN3686.png,monk_4,female,18_30,7
7748,train/TRAIN3690.png,monk_9,female,18_30,8
7749,train/TRAIN3691.png,monk_10,female,18_30,6
7754,train/TRAIN3697.png,monk_2,female,0_17,8
7756,train/TRAIN3699.png,monk_9,female,0_17,1
7757,train/TRAIN3700.png,monk_6,female,31_60,2
7769,train/TRAIN3718.png,monk_9,female,18_30,8
7770,train/TRAIN3720.png,monk_2,female,18_30,8
7772,train/TRAIN3723.png,monk_2,female,0_17,1
7777,train/TRAIN3729.png,monk_4,female,18_30,8
7778,train/TRAIN3730.png,monk_4,female,61_100,1
7779,train/TRAIN3731.png,monk_3,female,31_60,8
7780,train/TRAIN3733.png,monk_3,female,0_17,2
7781,train/TRAIN3734.png,monk_5,female,18_30,1
7783,train/TRAIN3736.png,monk_8,female,0_17,8
7785,train/TRAIN3739.png,monk_5,female,18_30,1
7792,train/TRAIN3751.png,monk_10,female,0_17,7
7798,train/TRAIN3757.png,monk_5,female,18_30,1
7799,train/TRAIN3759.png,monk_2,female,31_60,1
7801,train/TRAIN3761.png,monk_3,female,31_60,1
7802,train/TRAIN3764.png,monk_8,female,31_60,8
7803,train/TRAIN3765.png,monk_2,female,18_30,8
7805,train/TRAIN3767.png,monk_4,female,31_60,8
7806,train/TRAIN3768.png,monk_3,female,18_30,8
7807,train/TRAIN3770.png,monk_5,female,18_30,8
7808,train/TRAIN3771.png,monk_2,female,31_60,1
7811,train/TRAIN3774.png,monk_3,female,31_60,1
7814,train/TRAIN3779.png,monk_4,female,18_30,1
7817,train/TRAIN3782.png,monk_9,female,18_30,9
7820,train/TRAIN3789.png,monk_3,female,31_60,1
7822,train/TRAIN3792.png,monk_2,female,31_60,1
7823,train/TRAIN3793.png,monk_4,female,18_30,1
7825,train/TRAIN3795.png,monk_3,female,18_30,1
7826,train/TRAIN3796.png,monk_3,female,0_17,8
7829,train/TRAIN3801.png,monk_4,female,18_30,8
7830,train/TRAIN3802.png,monk_3,female,18_30,2
7832,train/TRAIN3811.png,monk_4,female,31_60,9
7835,train/TRAIN3815.png,monk_3,female,18_30,1
7836,train/TRAIN3816.png,monk_2,female,18_30,0
7837,train/TRAIN3817.png,monk_2,female,0_17,9
7839,train/TRAIN3820.png,monk_5,female,18_30,3
7842,train/TRAIN3824.png,monk_5,female,18_30,1
7843,train/TRAIN3825.png,monk_4,female,18_30,2
7846,train/TRAIN3829.png,monk_2,female,18_30,8
7847,train/TRAIN3831.png,monk_3,female,31_60,1
7848,train/TRAIN3832.png,monk_4,female,31_60,3
7851,train/TRAIN3835.png,monk_7,female,31_60,1
7852,train/TRAIN3836.png,monk_1,female,18_30,1
7856,train/TRAIN3841.png,monk_5,female,18_30,1
7860,train/TRAIN3847.png,monk_4,female,18_30,1
7861,train/TRAIN3848.png,monk_2,female,18_30,8
7862,train/TRAIN3849.png,monk_5,female,18_30,2
7872,train/TRAIN3861.png,monk_4,female,31_60,1
7874,train/TRAIN3867.png,monk_8,female,18_30,1
7875,train/TRAIN3868.png,monk_4,female,31_60,1
7876,train/TRAIN3871.png,monk_3,female,18_30,8
7881,train/TRAIN3878.png,monk_2,female,31_60,8
7882,train/TRAIN3879.png,monk_3,female,18_30,1
7883,train/TRAIN3880.png,monk_2,female,18_30,1
7887,train/TRAIN3885.png,monk_4,female,18_30,3
7893,train/TRAIN3892.png,monk_3,female,31_60,8
7895,train/TRAIN3895.png,monk_3,female,0_17,8
7899,train/TRAIN3899.png,monk_5,female,18_30,1
7900,train/TRAIN3901.png,monk_3,female,18_30,1
7901,train/TRAIN3902.png,monk_4,female,18_30,8
7902,train/TRAIN3903.png,monk_2,female,18_30,1
7903,train/TRAIN3904.png,monk_1,female,0_17,7
7904,train/TRAIN3906.png,monk_4,female,0_17,1
7905,train/TRAIN3907.png,monk_2,female,18_30,8
7906,train/TRAIN3908.png,monk_4,female,18_30,1
7912,train/TRAIN3916.png,monk_3,female,31_60,1
7915,train/TRAIN3922.png,monk_3,female,18_30,1
7916,train/TRAIN3924.png,monk_3,female,18_30,1
7919,train/TRAIN3927.png,monk_3,female,61_100,1
7921,train/TRAIN3929.png,monk_4,female,31_60,8
7924,train/TRAIN3932.png,monk_4,female,31_60,1
7925,train/TRAIN3933.png,monk_2,female,18_30,8
7926,train/TRAIN3934.png,monk_6,female,31_60,1
7928,train/TRAIN3939.png,monk_1,female,18_30,8
7929,train/TRAIN3940.png,monk_3,female,18_30,2
7933,train/TRAIN3945.png,monk_1,female,18_30,8
7935,train/TRAIN3947.png,monk_3,female,18_30,1
7937,train/TRAIN3949.png,monk_4,female,31_60,1
7938,train/TRAIN3952.png,monk_2,female,31_60,1
7941,train/TRAIN3956.png,monk_4,female,31_60,2
7943,train/TRAIN3961.png,monk_6,female,18_30,2
7945,train/TRAIN3964.png,monk_3,female,18_30,1
7946,train/TRAIN3965.png,monk_5,female,18_30,1
7948,train/TRAIN3968.png,monk_4,female,18_30,1
7954,train/TRAIN3978.png,monk_1,female,18_30,8
7955,train/TRAIN3980.png,monk_2,female,18_30,0
7956,train/TRAIN3982.png,monk_5,female,18_30,8
7958,train/TRAIN3986.png,monk_3,female,31_60,1
7959,train/TRAIN3988.png,monk_4,female,18_30,0
7962,train/TRAIN3992.png,monk_5,female,18_30,1
7966,train/TRAIN3996.png,monk_4,female,0_17,1
7970,train/TRAIN4001.png,monk_9,female,18_30,1
7971,train/TRAIN4002.png,monk_2,female,18_30,1
7974,train/TRAIN4005.png,monk_7,female,31_60,1
7976,train/TRAIN4009.png,monk_3,female,18_30,1
7979,train/TRAIN4013.png,monk_4,female,18_30,1
7982,train/TRAIN4017.png,monk_4,female,18_30,8
7984,train/TRAIN4019.png,monk_4,female,31_60,1
7986,train/TRAIN4022.png,monk_5,female,31_60,8
7990,train/TRAIN4027.png,monk_5,female,18_30,9
7995,train/TRAIN4032.png,monk_3,female,18_30,8
7996,train/TRAIN4034.png,monk_3,female,18_30,2
7999,train/TRAIN4038.png,monk_4,female,31_60,1
8000,train/TRAIN4039.png,monk_1,female,18_30,1
8002,train/TRAIN4041.png,monk_6,female,0_17,1
8003,train/TRAIN4042.png,monk_3,female,18_30,2
8009,train/TRAIN4050.png,monk_5,female,18_30,9
8010,train/TRAIN4051.png,monk_4,female,18_30,1
8012,train/TRAIN4054.png,monk_1,female,18_30,8
8013,train/TRAIN4055.png,monk_3,female,31_60,1
8014,train/TRAIN4056.png,monk_4,female,18_30,2
8019,train/TRAIN4065.png,monk_4,female,18_30,8
